Date,BROS,DBA,FARM,JDEP,KC=F,KDP,MDLZ,NSRGY,SBUX,SJM,TAST,WEST
2023-04-18,30.540000915527344,18.887683868408203,3.109999895095825,,205.25,32.74689865112305,65.39717864990234,115.990478515625,100.19843292236328,136.71273803710938,,12.1899995803833
2023-04-19,30.31999969482422,18.719202041625977,3.119999885559082,,202.5500030517578,32.70988082885742,65.26731872558594,116.04531860351562,99.50202941894531,136.32749938964844,,12.039999961853027
2023-04-20,30.049999237060547,18.692598342895508,3.2100000381469727,,195.89999389648438,32.87643814086914,65.88880920410156,116.99591064453125,99.39987182617188,136.00497436523438,,12.40999984741211
2023-04-21,30.610000610351562,18.568456649780273,3.1500000953674316,,194.1999969482422,32.67287826538086,66.15782165527344,118.32124328613281,100.45840454101562,135.49435424804688,,12.5600004196167
2023-04-24,31.420000076293945,18.674861907958984,3.0999999046325684,,196.75,32.71913528442383,66.61235809326172,121.23186492919922,101.47980499267578,135.8795928955078,,12.4399995803833
2023-04-25,30.280000686645508,18.61279296875,2.930000066757202,,192.4499969482422,33.20955276489258,67.2524185180664,120.70709991455078,101.5262222290039,138.27157592773438,,11.989999771118164
2023-04-26,30.790000915527344,18.639392852783203,2.8299999237060547,,195.85000610351562,32.84868240356445,67.09471130371094,120.61339569091797,103.5040054321289,137.01734924316406,,12.329999923706055
2023-04-27,30.899999618530273,18.603925704956055,2.9600000381469727,,192.10000610351562,31.035064697265625,68.47687530517578,119.49824523925781,104.69252014160156,137.82363891601562,,12.180000305175781
2023-04-28,31.149999618530273,18.57732391357422,2.8499999046325684,,189.85000610351562,30.25779914855957,71.16697692871094,120.19168853759766,106.12248229980469,138.3343048095703,,12.229999542236328
2023-05-01,30.93000030517578,18.382238388061523,2.799999952316284,,189.25,30.137510299682617,71.63077545166016,119.76063537597656,106.37317657470703,140.6904754638672,,12.100000381469727
2023-05-02,31.549999237060547,18.213756561279297,2.75,,190.64999389648438,30.10975456237793,71.9832763671875,120.72584533691406,106.28033447265625,142.18663024902344,,11.819999694824219
2023-05-03,31.18000030517578,18.26696014404297,2.6600000858306885,,189.1999969482422,30.34107780456543,71.44524383544922,122.38450622558594,96.53069305419922,140.73529052734375,,11.829999923706055
2023-05-04,31.780000686645508,18.355634689331055,2.7300000190734863,,186.39999389648438,30.063486099243164,71.69570922851562,122.18769836425781,97.23638916015625,141.03091430664062,,11.680000305175781
2023-05-05,32.630001068115234,18.64826202392578,2.7300000190734863,,191.0,30.748214721679688,71.94617462158203,122.47820281982422,99.54844665527344,141.72972106933594,,11.649999618530273
2023-05-08,32.27000045776367,18.541851043701172,2.680000066757202,,186.89999389648438,30.396591186523438,72.45635223388672,122.58128356933594,99.51129150390625,140.7532196044922,,11.6899995803833
2023-05-09,32.45000076293945,18.58618927001953,2.6500000953674316,,188.0,30.267051696777344,72.25227355957031,122.39386749267578,99.08418273925781,140.88755798339844,,11.619999885559082
2023-05-10,28.56999969482422,18.64826202392578,2.2300000190734863,,187.4499969482422,30.15601348876953,72.25227355957031,120.51030731201172,99.32559204101562,141.89097595214844,,11.649999618530273
2023-05-11,26.219999313354492,18.426576614379883,2.1500000953674316,,185.8000030517578,30.007965087890625,72.68827056884766,120.8101806640625,98.5697250366211,141.91802978515625,,11.600000381469727
2023-05-12,26.020000457763672,18.47091293334961,2.130000114440918,,186.0,30.230039596557617,72.24299621582031,120.19168853759766,99.0270004272461,142.60333251953125,,10.90999984741211
2023-05-15,27.059999465942383,18.701467514038086,2.119999885559082,,193.0500030517578,29.943193435668945,72.10386657714844,120.21043395996094,99.51222229003906,140.22283935546875,,11.25
2023-05-16,26.649999618530273,18.568456649780273,2.0199999809265137,,190.35000610351562,29.480533599853516,72.1688003540039,119.52635955810547,98.24311828613281,139.6818389892578,,10.6899995803833
2023-05-17,28.350000381469727,18.426576614379883,2.059999942779541,,189.85000610351562,29.72111701965332,71.64006805419922,118.29875946044922,98.62574005126953,139.50149536132812,,10.84000015258789
2023-05-18,28.559999465942383,18.355634689331055,1.9900000095367432,,190.4499969482422,29.489788055419922,71.67716217041016,118.21442413330078,99.9321517944336,136.94969177246094,,10.600000381469727
2023-05-19,28.520000457763672,18.426576614379883,2.059999942779541,,192.0,29.452775955200195,71.48235321044922,118.65486145019531,98.45775604248047,136.95870971679688,,10.710000038146973
2023-05-22,28.81999969482422,18.40884017944336,2.140000104904175,,189.1999969482422,29.526803970336914,70.37849426269531,117.47412109375,96.02220153808594,134.95692443847656,,11.170000076293945
2023-05-23,29.0,18.39110565185547,2.140000104904175,,187.4499969482422,29.62858772277832,70.17442321777344,116.71508026123047,93.63330841064453,134.71347045898438,,11.199999809265137
2023-05-24,29.389999389648438,18.293563842773438,2.0,,188.0,29.536056518554688,70.00743865966797,115.89043426513672,92.95209503173828,133.93798828125,,10.970000267028809
2023-05-25,28.59000015258789,18.089611053466797,1.8799999952316284,,182.6999969482422,29.193689346313477,69.73844909667969,115.47811126708984,91.86029815673828,132.6575927734375,,11.149999618530273
2023-05-26,28.020000457763672,18.240358352661133,1.850000023841858,,181.60000610351562,29.06414222717285,69.69204711914062,116.16219329833984,91.94429779052734,132.1526336669922,,11.15999984741211
2023-05-30,28.459999084472656,18.125083923339844,1.8700000047683716,,177.10000610351562,28.68476104736328,67.13182067871094,112.21702575683594,91.21642303466797,131.02552795410156,,11.0600004196167
2023-05-31,28.360000610351562,18.1428165435791,1.7799999713897705,,178.64999389648438,28.79580307006836,68.0965576171875,111.26119232177734,91.11377716064453,132.17971801757812,,11.03499984741211
2023-06-01,28.15999984741211,18.40884017944336,1.809999942779541,,183.0500030517578,28.842069625854492,68.28206634521484,112.56375122070312,91.00179290771484,130.6558380126953,,11.329999923706055
2023-06-02,27.959999084472656,18.515249252319336,1.8200000524520874,,180.3000030517578,29.10115623474121,68.8943099975586,113.07914733886719,92.84945678710938,134.3347625732422,,11.350000381469727
2023-06-05,27.809999465942383,18.4886474609375,1.8600000143051147,,183.10000610351562,28.97161293029785,68.912841796875,112.06708526611328,93.25072479248047,134.3167266845703,,11.390000343322754
2023-06-06,28.290000915527344,18.639392852783203,1.9299999475479126,,182.60000610351562,28.758792877197266,67.9759521484375,112.41381072998047,91.65501403808594,131.85508728027344,,11.199999809265137
2023-06-07,28.1299991607666,18.52411651611328,3.2899999618530273,,185.39999389648438,28.97161293029785,66.96485137939453,110.68019104003906,91.37507629394531,133.83883666992188,,10.979999542236328
2023-06-08,30.239999771118164,18.8344783782959,3.309999942779541,,194.85000610351562,29.06414222717285,67.7997055053711,111.70161437988281,92.52285766601562,136.1652374267578,,11.130000114440918
2023-06-09,29.110000610351562,18.790142059326172,3.049999952316284,,190.64999389648438,28.97161293029785,67.68838500976562,111.27055358886719,91.41238403320312,138.4735565185547,,11.300000190734863
2023-06-12,29.110000610351562,18.8344783782959,2.990000009536743,,185.5500030517578,28.897586822509766,67.53997802734375,110.6427001953125,91.87898254394531,136.22830200195312,,11.3100004196167
2023-06-13,29.739999771118164,18.887683868408203,2.890000104904175,,182.75,29.165925979614258,67.45648956298828,110.33346557617188,92.6255111694336,136.36355590820312,,11.154999732971191
2023-06-14,28.8799991607666,18.91428565979004,2.759999990463257,,184.39999389648438,29.38800048828125,67.83679962158203,110.58648681640625,93.93193054199219,137.47268676757812,,11.430000305175781
2023-06-15,28.790000915527344,19.242382049560547,2.759999990463257,,187.0,29.38800048828125,68.14293670654297,113.50084686279297,94.60379791259766,137.8513946533203,,11.739999771118164
2023-06-16,27.989999771118164,19.49953842163086,2.7300000190734863,,184.89999389648438,29.767379760742188,68.2449722290039,113.2572021484375,95.06105041503906,138.04974365234375,,11.720000267028809
2023-06-20,28.079999923706055,19.419729232788086,2.8399999141693115,,177.4499969482422,29.545307159423828,67.9574203491211,111.85155487060547,94.50114440917969,136.4627685546875,,11.5
2023-06-21,27.649999618530273,19.623680114746094,2.75,,172.0,29.369495391845703,67.84610748291016,113.27593994140625,95.06105041503906,137.49972534179688,,11.25
2023-06-22,28.56999969482422,19.464069366455078,2.809999942779541,,171.6999969482422,29.536056518554688,68.40267181396484,113.55706787109375,94.10921478271484,137.07591247558594,,11.149999618530273
2023-06-23,28.1299991607666,19.09163475036621,2.7899999618530273,,168.0500030517578,28.8513240814209,67.80899047851562,113.38838958740234,91.7669906616211,135.5430450439453,,11.199999809265137
2023-06-26,27.639999389648438,19.07390022277832,2.759999990463257,,167.9499969482422,28.79580307006836,67.9295883178711,113.294677734375,91.66433715820312,136.82345581054688,,10.84000015258789
2023-06-27,27.90999984741211,18.878816604614258,2.9100000858306885,,169.4499969482422,28.91609001159668,68.57891082763672,113.294677734375,92.12159729003906,135.95782470703125,,10.779999732971191
2023-06-28,28.329999923706055,18.665996551513672,2.9200000762939453,,165.64999389648438,28.59223175048828,67.92030334472656,111.74848175048828,92.01895904541016,130.88125610351562,,10.819999694824219
2023-06-29,28.25,18.559587478637695,2.880000114440918,,163.60000610351562,28.64811134338379,67.40274047851562,111.57980346679688,92.08425903320312,131.9813232421875,,11.149999618530273
2023-06-30,28.450000762939453,18.683731079101562,2.7699999809265137,,161.0,29.123098373413086,68.01821899414062,112.77928161621094,92.4388656616211,133.15354919433594,,10.869999885559082
